                      * e:\ic_sn74als679\ic_sn74als679.cir
                      Transient Analysis  Tue Jul 08 11:55:53  2025
--------------------------------------------------------------------------------
Index   time            a1              a2              a3              
--------------------------------------------------------------------------------
0	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1	2.000000e-13	0.000000e+00	0.000000e+00	0.000000e+00	
2	4.000000e-13	0.000000e+00	0.000000e+00	0.000000e+00	
3	8.000000e-13	0.000000e+00	0.000000e+00	0.000000e+00	
4	1.600000e-12	0.000000e+00	0.000000e+00	0.000000e+00	
5	3.200000e-12	0.000000e+00	0.000000e+00	0.000000e+00	
6	6.400000e-12	0.000000e+00	0.000000e+00	0.000000e+00	
7	1.280000e-11	1.400000e+00	1.400000e+00	1.400000e+00	
8	2.000000e-11	5.000000e+00	5.000000e+00	5.000000e+00	
9	2.128000e-11	5.000000e+00	5.000000e+00	5.000000e+00	
10	2.384000e-11	5.000000e+00	5.000000e+00	5.000000e+00	
11	2.896000e-11	5.000000e+00	5.000000e+00	5.000000e+00	
12	3.920000e-11	5.000000e+00	5.000000e+00	5.000000e+00	
13	5.968000e-11	5.000000e+00	5.000000e+00	5.000000e+00	
14	1.006400e-10	5.000000e+00	5.000000e+00	5.000000e+00	
15	1.825600e-10	5.000000e+00	5.000000e+00	5.000000e+00	
16	3.464000e-10	5.000000e+00	5.000000e+00	5.000000e+00	
17	6.740800e-10	5.000000e+00	5.000000e+00	5.000000e+00	
18	1.329440e-09	5.000000e+00	5.000000e+00	5.000000e+00	
19	2.640160e-09	5.000000e+00	5.000000e+00	5.000000e+00	
20	5.020000e-09	5.000000e+00	5.000000e+00	5.000000e+00	
21	5.120000e-09	5.000000e+00	5.000000e+00	5.000000e+00	
22	5.320000e-09	5.000000e+00	5.000000e+00	5.000000e+00	
23	5.720000e-09	5.000000e+00	5.000000e+00	5.000000e+00	
24	6.020000e-09	5.000000e+00	5.000000e+00	5.000000e+00	
25	6.100000e-09	5.000000e+00	5.000000e+00	5.000000e+00	
26	6.260000e-09	5.000000e+00	5.000000e+00	5.000000e+00	
27	6.580000e-09	5.000000e+00	5.000000e+00	5.000000e+00	
28	7.012800e-09	5.000000e+00	5.000000e+00	5.000000e+00	
29	7.020000e-09	5.000000e+00	5.000000e+00	5.000000e+00	
30	7.021000e-09	5.000000e+00	5.000000e+00	5.000000e+00	
31	7.023000e-09	5.000000e+00	5.000000e+00	5.000000e+00	
32	7.027000e-09	5.000000e+00	5.000000e+00	5.000000e+00	
33	7.035000e-09	5.000000e+00	5.000000e+00	5.000000e+00	
34	7.051000e-09	5.000000e+00	5.000000e+00	5.000000e+00	
35	7.083000e-09	5.000000e+00	5.000000e+00	5.000000e+00	
36	7.112800e-09	5.000000e+00	5.000000e+00	5.000000e+00	
37	7.119200e-09	5.000000e+00	5.000000e+00	5.000000e+00	
38	7.132000e-09	5.000000e+00	5.000000e+00	5.000000e+00	
39	7.157600e-09	5.000000e+00	5.000000e+00	5.000000e+00	
40	7.208800e-09	5.000000e+00	5.000000e+00	5.000000e+00	
41	7.311200e-09	5.000000e+00	5.000000e+00	5.000000e+00	
42	7.516000e-09	5.000000e+00	5.000000e+00	5.000000e+00	
43	7.925600e-09	5.000000e+00	5.000000e+00	5.000000e+00	
44	8.012800e-09	5.000000e+00	5.000000e+00	5.000000e+00	
45	8.094720e-09	5.000000e+00	5.000000e+00	5.000000e+00	
46	8.258560e-09	5.000000e+00	5.000000e+00	5.000000e+00	
47	8.586240e-09	5.000000e+00	5.000000e+00	5.000000e+00	
48	9.241600e-09	5.000000e+00	5.000000e+00	5.000000e+00	
49	1.055232e-08	5.000000e+00	5.000000e+00	5.000000e+00	
50	1.302000e-08	5.000000e+00	5.000000e+00	5.000000e+00	
51	1.312000e-08	5.000000e+00	5.000000e+00	5.000000e+00	
52	1.332000e-08	5.000000e+00	5.000000e+00	5.000000e+00	
53	1.372000e-08	5.000000e+00	5.000000e+00	5.000000e+00	
54	1.402000e-08	5.000000e+00	5.000000e+00	5.000000e+00	

Index   time            a1              a2              a3              
--------------------------------------------------------------------------------
55	1.410000e-08	5.000000e+00	5.000000e+00	5.000000e+00	
56	1.426000e-08	5.000000e+00	5.000000e+00	5.000000e+00	
57	1.458000e-08	5.000000e+00	5.000000e+00	5.000000e+00	
58	1.522000e-08	5.000000e+00	5.000000e+00	5.000000e+00	
59	1.650000e-08	5.000000e+00	5.000000e+00	5.000000e+00	
60	1.906000e-08	5.000000e+00	5.000000e+00	5.000000e+00	
61	2.418000e-08	5.000000e+00	5.000000e+00	5.000000e+00	
62	3.442000e-08	5.000000e+00	5.000000e+00	5.000000e+00	
63	5.490000e-08	5.000000e+00	5.000000e+00	5.000000e+00	
64	9.586000e-08	5.000000e+00	5.000000e+00	5.000000e+00	
65	1.777800e-07	5.000000e+00	5.000000e+00	5.000000e+00	
66	3.416200e-07	5.000000e+00	5.000000e+00	5.000000e+00	
67	6.693000e-07	5.000000e+00	5.000000e+00	5.000000e+00	
68	1.324660e-06	5.000000e+00	5.000000e+00	5.000000e+00	
69	2.324660e-06	5.000000e+00	5.000000e+00	5.000000e+00	
70	3.324660e-06	5.000000e+00	5.000000e+00	5.000000e+00	
71	4.324660e-06	5.000000e+00	5.000000e+00	5.000000e+00	
72	5.324660e-06	5.000000e+00	5.000000e+00	5.000000e+00	
73	6.324660e-06	5.000000e+00	5.000000e+00	5.000000e+00	
74	7.324660e-06	5.000000e+00	5.000000e+00	5.000000e+00	
75	8.324660e-06	5.000000e+00	5.000000e+00	5.000000e+00	
76	9.324660e-06	5.000000e+00	5.000000e+00	5.000000e+00	
77	1.032466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
78	1.132466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
79	1.232466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
80	1.332466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
81	1.432466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
82	1.532466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
83	1.632466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
84	1.732466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
85	1.832466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
86	1.932466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
87	2.032466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
88	2.132466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
89	2.232466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
90	2.332466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
91	2.432466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
92	2.532466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
93	2.632466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
94	2.732466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
95	2.832466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
96	2.932466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
97	3.032466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
98	3.132466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
99	3.232466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
100	3.332466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
101	3.432466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
102	3.532466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
103	3.632466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
104	3.732466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
105	3.832466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
106	3.932466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
107	4.032466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
108	4.132466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
109	4.232466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
110	4.332466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
111	4.432466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
112	4.532466e-05	5.000000e+00	5.000000e+00	5.000000e+00	

Index   time            a1              a2              a3              
--------------------------------------------------------------------------------
113	4.632466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
114	4.732466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
115	4.832466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
116	4.932466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
117	5.032466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
118	5.132466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
119	5.232466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
120	5.332466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
121	5.432466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
122	5.532466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
123	5.632466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
124	5.732466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
125	5.832466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
126	5.932466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
127	6.032466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
128	6.132466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
129	6.232466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
130	6.332466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
131	6.432466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
132	6.532466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
133	6.632466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
134	6.732466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
135	6.832466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
136	6.932466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
137	7.032466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
138	7.132466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
139	7.232466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
140	7.332466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
141	7.432466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
142	7.532466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
143	7.632466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
144	7.732466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
145	7.832466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
146	7.932466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
147	8.032466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
148	8.132466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
149	8.232466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
150	8.332466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
151	8.432466e-05	5.000000e+00	5.000000e+00	5.000000e+00	
